model,precision,set,kind,arm,k,n,words,audio_min,n_clusters,mean_unique,mean_pairwise,conf_frac,lang,wer_first,mu_first,wer_conf,mu_conf,wer_minconf,mu_minconf,wer_logprob,mu_logprob,wer_mbr,mu_mbr,wer_cm05,mu_cm05,wer_cm15,mu_cm15,wer_rover_freq,mu_rover_freq,wer_rover_c,mu_rover_c,wer_rover_cg,mu_rover_cg,wer_oracle_cand,mu_oracle_cand,wer_anti,mu_anti,lg_wer_first,lg_wer_conf,lg_wer_mbr,lg_wer_rover_cg,lg_wer_oracle_cand,wer_oracle_comp,mu_oracle_comp,wer_control,mu_control,beats_best_pct
parakeet-ctc,,common_voice,main,sample,10,468,4283,44.95,468,3.844017094017094,9.574096153846154,0.8690662393162393,en,12.53794069577399,12.729726589863594,11.043660985290684,11.099626031752729,11.300490310530002,11.315791597654343,11.11370534671959,11.13762578129094,10.740135419098763,11.064160942868837,10.786831660051366,10.87528624104793,10.71678729862246,11.046025995121019,10.71678729862246,11.024836370173222,10.530002334812048,10.625467220804072,10.530002334812048,10.640955847403813,8.802241419565725,8.74396949623194,18.84193322437544,19.470431837356173,,,,,,,,,,
parakeet-ctc,,common_voice,main,sample,12,468,4283,44.95,468,4.388888888888889,9.490895299145299,0.8690662393162393,en,12.53794069577399,12.729726589863594,11.11370534671959,11.154501711628408,11.183749708148493,11.217093998956745,11.160401587672192,11.196062714727875,10.810179780527667,11.129725719972075,10.670091057669858,10.755064582364733,10.740135419098763,11.070474481107965,10.740135419098763,11.018124776923168,10.41326173243054,10.521525578400894,10.483306093859444,10.597385932039025,8.638804576231614,8.541903044165489,19.052066308662152,19.68130358668946,,,,,,,,,,
parakeet-ctc,,common_voice,main,sample,15,468,4283,44.95,468,5.164529914529915,9.522128205128205,0.8690662393162393,en,12.53794069577399,12.729726589863594,11.230445949101098,11.280155378948741,11.253794069577399,11.297972284963235,11.230445949101098,11.250224692909459,10.786831660051366,11.096276263445695,10.646742937193556,10.757362272570921,10.670091057669858,10.937279486801861,10.436609852906841,10.771702960931217,10.506654214335747,10.662709181122956,10.41326173243054,10.53269516222005,8.522063973850106,8.437707026507931,19.612421200093394,20.29494623558852,13.643966547192354,12.281959378733573,11.851851851851851,11.373954599761051,9.24731182795699,7.448050431940229,7.231016288331523,8.17184216670558,7.781868918746746,6.623931623931624
parakeet-ctc,,common_voice,main,sample,16,468,4283,44.95,468,5.412393162393163,9.478098290598291,0.8690662393162393,en,12.53794069577399,12.729726589863594,11.067009105766985,11.13211965398994,11.300490310530002,11.339944201935152,11.11370534671959,11.128957071641839,10.740135419098763,11.044533344055717,10.530002334812048,10.65060628346199,10.71678729862246,10.997057671580047,10.483306093859444,10.809558833063107,10.55335045528835,10.693581086994863,10.436609852906841,10.533869201855628,8.475367732897501,8.4071819959829,19.729161802474902,20.43502220899782,13.643966547192354,12.114695340501791,11.827956989247312,11.32616487455197,9.15173237753883,7.448050431940229,7.231016288331523,8.101797805276675,7.72378656899773,6.41025641025641
parakeet-ctc,,common_voice,main,sample,20,468,4283,44.95,468,6.405982905982906,9.447166666666666,0.8690662393162393,en,12.53794069577399,12.729726589863594,11.090357226243288,11.14196693759288,11.207097828624796,11.270601779651553,11.090357226243288,11.109798670130495,10.833527901003968,11.117428160540276,10.55335045528835,10.686114076322724,10.646742937193556,10.939979777963691,10.55335045528835,10.870791522500925,10.483306093859444,10.594104945852054,10.530002334812048,10.62191901212766,8.265234648610788,8.203856712529413,20.45295353724025,21.1804257054697,,,,,,,,,,
parakeet-ctc,,common_voice,main,sample,24,468,4283,44.95,468,7.395299145299146,9.4198952991453,0.8690662393162393,en,12.53794069577399,12.729726589863594,11.160401587672192,11.277920762272196,11.13705346719589,11.259663643713418,11.160401587672192,11.183744785743277,10.693439178146159,11.01796052996405,10.483306093859444,10.613003635565224,10.600046696240952,10.941231703235225,10.483306093859444,10.81142620483998,10.41326173243054,10.541033017780126,10.436609852906841,10.555532407279516,8.125145925752976,8.080923409449051,20.896567826289985,21.574041938546713,,,,,,,,,,
parakeet-ctc,,common_voice,main,sample,32,468,4283,44.95,468,9.243589743589743,9.393690170940172,0.8690662393162393,en,12.53794069577399,12.729726589863594,11.230445949101098,11.33286581721725,11.13705346719589,11.247772045283357,11.323838431006305,11.344823023744592,10.693439178146159,10.975721192852916,10.483306093859444,10.548135573902291,10.57669857576465,10.719429526304841,10.41326173243054,10.72270103692929,10.389913611954238,10.517877161290938,10.41326173243054,10.510084028497804,7.891664720989961,7.856518777993136,21.760448283913146,22.49873609947768,13.643966547192354,12.329749103942651,11.708482676224612,11.254480286738351,8.649940262843488,6.7009105766985755,6.473574450101599,7.634835395750642,7.28061320208756,7.905982905982905
parakeet-ctc,,earnings22,main,greedy,1,600,10088,64.73,6,1.0,0.0,0.65,en,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,14.92862807295797,17.896773163733773,21.119344773790953,21.119344773790953,21.119344773790953,21.119344773790953,21.119344773790953,,,,,
parakeet-ctc,,earnings22,main,sample,1,600,10088,64.73,6,1.0,0.0,0.6691833333333334,en,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,21.203409992069787,24.99613574568846,26.355304212168488,26.355304212168488,26.355304212168488,26.355304212168488,26.355304212168488,,,,,
parakeet-ctc,,earnings22,main,sample,2,600,10088,64.73,6,1.8733333333333333,18.595480000000002,0.6691833333333334,en,21.203409992069787,24.99613574568846,19.15146708961142,22.599994115360193,19.3695479777954,22.99585996209717,19.17129262490087,22.78820221733303,20.22204599524187,23.534306158264556,19.131641554321966,22.483307752553145,19.201030927835053,22.502362419,21.71887390959556,26.499551157882333,18.467486122125297,21.640340316537948,18.467486122125297,21.640340316537948,17.684377478191912,20.632038264364486,24.286280729579698,29.300732705263126,,,,,,11.627676447264076,11.671265903127264,13.65979381443299,13.871901517075052,59.166666666666664
parakeet-ctc,,earnings22,main,sample,3,600,10088,64.73,6,2.6783333333333332,18.491461666666666,0.6691833333333334,en,21.203409992069787,24.99613574568846,18.477398889770022,21.493197450739178,18.507137192704203,21.638616648035555,18.536875495638384,21.718627770628046,18.526962727993656,21.794780144111513,18.209754163362412,21.0713347819989,18.219666931007136,21.145662976294112,17.942109436954798,21.41637954693209,16.782315622521807,19.126850554420297,16.861617763679618,19.338985641555382,16.256938937351308,18.710181267239996,26.02101506740682,31.4330250386543,,,,,,,,,,
parakeet-ctc,,earnings22,main,sample,4,600,10088,64.73,6,3.4566666666666666,18.368084999999997,0.6691833333333334,en,21.203409992069787,24.99613574568846,18.209754163362412,21.0078655613223,18.23949246629659,21.09030911983434,18.120539254559873,20.985651697708903,17.902458366375892,20.91511904816055,17.80333068992863,20.694034489867736,17.644726407613007,20.356125414382397,17.149088025376685,20.27707458671824,16.27676447264076,18.569545348917973,16.326328310864394,18.640538764153675,15.493655828707375,17.74138747986857,27.33941316415543,32.94369946775289,,,,,,9.982157018239493,10.114032355898225,12.579302141157811,12.665792804851037,53.5
parakeet-ctc,,earnings22,main,sample,5,600,10088,64.73,6,4.205,18.353481666666667,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.833068992862806,20.442196262790972,17.733941316415542,20.383474780814403,17.763679619349723,20.418709757545912,17.2680412371134,20.09742579174337,17.208564631245043,19.966553232854547,17.168913560666137,19.913154075702934,16.61379857256146,19.768409765641774,15.989294210943696,18.44042658200867,15.999206978588422,18.451100676432766,14.888977002379065,16.812519937875237,28.25138778747026,34.10935235599063,,,,,,,,,,
parakeet-ctc,,earnings22,main,sample,6,600,10088,64.73,6,4.948333333333333,18.372255,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.694290245836637,20.320640479643668,17.515860428231562,20.35878777340539,17.66455194290246,20.444966388942344,16.980570975416335,19.60157928822614,16.88144329896907,19.606492258661447,16.792228390166535,19.570185873156316,16.33624107850912,19.301216358700003,15.751387787470263,18.16324970718401,15.741475019825534,18.08555161855966,14.462727993655829,16.33260733091025,28.905630452022205,34.8190683228754,,,,,,,,,,
parakeet-ctc,,earnings22,main,sample,8,600,10088,64.73,6,6.413333333333333,18.312243333333335,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.52577319587629,19.86183795942644,17.149088025376685,19.66354267084542,17.317605075337035,19.740636300771357,16.574147501982555,19.23065200609283,16.75257731958763,19.414931572827278,16.475019825535288,19.22959339760041,16.11816019032514,19.200374684843094,15.681998413957176,18.30001044293529,15.632434575733544,18.056800861836564,13.858049167327518,15.289820958441458,29.787866772402854,35.9561200991641,,,,,,8.83227597145123,8.804660240034192,11.58802537668517,11.553148765133072,49.0
parakeet-ctc,,earnings22,main,sample,10,600,10088,64.73,6,7.806666666666667,18.240921666666665,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.6050753370341,19.883479629753133,17.079698651863602,19.547205729913824,17.258128469468677,19.656918007823577,16.266851704996036,19.14778921098116,16.484932593180016,18.927605148956104,16.27676447264076,19.07859364106345,15.781126090404442,18.93155175543444,15.523394131641554,18.21904046315902,15.513481363996828,18.109596178405514,13.38223632038065,14.78475653262358,30.590800951625695,36.92442746488292,,,,,,,,,,
parakeet-ctc,,earnings22,main,sample,12,600,10088,64.73,6,9.193333333333333,18.322648333333333,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.614988104678826,19.82182307283047,17.258128469468677,19.666560044567376,17.307692307692307,19.68148963478629,16.157811260904044,18.90229032246521,16.326328310864394,18.677083757564628,16.128072957969867,18.82076865506267,15.572957969865186,18.607349295029902,15.473830293417922,17.93957153009415,15.493655828707375,18.0670681756055,13.055114988104679,14.358695909163666,31.3441712926249,38.008375165725596,,,,,,,,,,
parakeet-ctc,,earnings22,main,sample,15,600,10088,64.73,6,11.181666666666667,18.347871666666666,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.476209357652657,19.5880143897109,17.27795400475813,19.543291921487533,17.35725614591594,19.58962685783594,15.81086439333862,18.562621476730946,16.207375099127677,18.46905456929825,15.8406026962728,18.362090478217887,15.394528152260111,18.595165805071797,15.335051546391753,17.855250544623004,15.384615384615385,17.875643596883908,12.787470261697067,13.936940513715806,32.18675654242664,39.00354604476624,26.355304212168488,22.85491419656786,21.8798751950078,20.963338533541343,18.515990639625585,8.257335448057098,8.255142018893748,11.042823156225218,11.13829755571294,44.5
parakeet-ctc,,earnings22,main,sample,16,600,10088,64.73,6,11.841666666666667,18.389731666666666,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.505947660586838,19.65320304125269,17.297779540047582,19.573764048289583,17.347343378271212,19.591506310454502,15.8406026962728,18.57574497067425,16.177636796193497,18.41296392774777,15.791038858049168,18.22900579580626,15.354877081681206,18.49318290034273,15.245836637589214,17.70752534320056,15.364789849325932,17.75049304671826,12.678429817605075,13.830806259137024,32.434575733544804,39.30999747117733,26.355304212168488,22.923166926677066,21.782371294851796,20.89508580343214,18.408736349453978,8.197858842188738,8.20402298853243,10.904044409199049,11.006577965098773,44.166666666666664
parakeet-ctc,,earnings22,main,sample,20,600,10088,64.73,6,14.473333333333333,18.406578333333332,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.307692307692307,19.53532729658058,17.238302934179224,19.555563906123766,17.228390166534496,19.509652567635484,15.592783505154639,18.39768224572416,15.711736716891355,18.019114245706273,15.473830293417922,18.040294968827546,15.136796193497224,18.22529808108396,15.087232355273592,17.518996618793622,15.047581284694687,17.461264610219583,12.25218080888184,13.39738942029677,33.07890563045202,40.055592998215594,,,,,,,,,,
parakeet-ctc,,earnings22,main,sample,24,600,10088,64.73,6,17.046666666666667,18.44189,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.426645519429023,19.67337183145782,17.10943695479778,19.420028243092304,17.317605075337035,19.637770687908276,15.582870737509912,18.57372591434773,15.602696272799365,17.841833513180944,15.374702616970659,17.893356514313837,15.126883425852498,18.27139397898144,15.107057890563045,17.571959100800868,15.047581284694687,17.405895378827978,12.123314829500396,13.295956913257381,33.634020618556704,40.86531696501535,,,,,,,,,,
parakeet-ctc,,earnings22,main,sample,32,600,10088,64.73,6,22.051666666666666,18.482295,0.6691833333333334,en,21.203409992069787,24.99613574568846,17.456383822363204,19.72198396948418,17.040047581284696,19.383141259220814,17.307692307692307,19.651119571997366,15.473830293417922,18.324795935399436,15.67208564631245,17.92665081926212,15.394528152260111,18.116147583062613,14.92862807295797,18.119848049222806,14.998017446471055,17.525577073056077,14.978191911181602,17.414787420829043,11.667327517842981,12.796592569172551,34.6847739888977,42.11779015623721,26.355304212168488,22.83541341653666,21.431357254290173,20.74882995319813,17.37519500780031,7.593180015860428,7.5357415710212035,10.200237906423473,10.22545910868163,41.16666666666667
parakeet-ctc,,fleurs-en,main,greedy,1,446,9845,72.75,303,1.0,0.0,0.7556053811659192,en,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,7.668867445403758,8.314761583291707,9.287300625883303,9.287300625883303,9.287300625883303,9.287300625883303,9.287300625883303,,,,,
parakeet-ctc,,fleurs-en,main,sample,1,446,9845,72.75,303,1.0,0.0,0.757847533632287,en,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,9.314372778059928,9.921320349170417,10.791439531597012,10.791439531597012,10.791439531597012,10.791439531597012,10.791439531597012,,,,,
parakeet-ctc,,fleurs-en,main,sample,2,446,9845,72.75,303,1.5717488789237668,5.741522421524664,0.757847533632287,en,9.314372778059928,9.921320349170417,8.77602844083291,9.377286857868812,8.765871000507872,9.398070577420697,8.694768918232606,9.30796684850201,9.273743016759777,9.83865111014681,8.806500761808024,9.414765975076236,8.836973082783139,9.421200038487349,9.385474860335195,10.01499214432814,8.430675469781615,9.000977504822384,8.430675469781615,9.000977504822384,7.9634332148298625,8.532393838405634,10.523108176739461,11.105040121321132,,,,,,4.509903504316912,4.5281161361152105,5.1091924834941596,5.100338793201145,29.82062780269058
parakeet-ctc,,fleurs-en,main,sample,3,446,9845,72.75,303,2.0493273542600896,5.749735426008968,0.757847533632287,en,9.314372778059928,9.921320349170417,8.56272219400711,9.17430513366994,8.593194514982224,9.23112643710327,8.572879634332148,9.192059941081729,8.522092432706957,9.103467269371041,8.450990350431692,9.028956866746796,8.420518029456577,9.010171309206747,8.308786185881157,8.90950087809762,8.095479939055359,8.702507566682842,8.105637379380395,8.702318833310251,7.506348400203149,8.082122487712546,11.28491620111732,11.951632434827541,,,,,,,,,,
parakeet-ctc,,fleurs-en,main,sample,4,446,9845,72.75,303,2.504484304932735,5.794535874439463,0.757847533632287,en,9.314372778059928,9.921320349170417,8.450990350431692,9.068395965090746,8.481462671406806,9.134403351855358,8.4002031488065,9.053324880130935,8.329101066531233,8.943058790775934,8.29862874555612,8.898022949135333,8.237684103605892,8.836164177120546,8.24784154393093,8.877441149162125,7.993905535804977,8.583740007270526,7.9634332148298625,8.551389646687234,7.140680548501778,7.693002327966352,11.86389029964449,12.560819189469418,,,,,,3.6871508379888267,3.656236594507365,4.52006094464195,4.451213473907671,28.699551569506728
parakeet-ctc,,fleurs-en,main,sample,5,446,9845,72.75,303,2.9327354260089686,5.7387780269058295,0.757847533632287,en,9.314372778059928,9.921320349170417,8.390045708481463,9.031004151878005,8.440832910106653,9.087880062043775,8.369730827831386,9.032803564745146,8.095479939055359,8.692446207886187,8.095479939055359,8.655003680986352,8.004062976130015,8.60228930216556,7.932960893854749,8.539544378422976,7.780599288979177,8.38993123762523,7.790756729304215,8.425014378806338,6.896901980700863,7.463394372446784,12.219400711020823,12.959211615617768,,,,,,,,,,
parakeet-ctc,,fleurs-en,main,sample,6,446,9845,72.75,303,3.3721973094170403,5.7672264573991034,0.757847533632287,en,9.314372778059928,9.921320349170417,8.379888268156424,9.032160840146656,8.4002031488065,9.024117207270605,8.29862874555612,8.953564395634713,8.075165058405283,8.661648569646962,7.983748095479939,8.561188193334274,7.973590655154901,8.578400276873342,7.922803453529711,8.541601303400528,7.6993397663788725,8.284078651191907,7.689182326053834,8.29431862231518,6.724225495175216,7.304648553122689,12.625698324022347,13.39224127034225,,,,,,,,,,
parakeet-ctc,,fleurs-en,main,sample,8,446,9845,72.75,303,4.188340807174888,5.718762331838565,0.757847533632287,en,9.314372778059928,9.921320349170417,8.410360589131539,9.044675275091885,8.339258506856272,8.972687022767236,8.278313864906044,8.936592113203377,7.922803453529711,8.522285878095124,7.932960893854749,8.509768508589197,7.983748095479939,8.573143353002736,7.6993397663788725,8.278677056661678,7.6993397663788725,8.292964785353387,7.709497206703911,8.333589643803357,6.510919248349416,7.11867022308242,13.184357541899441,14.004047812955825,,,,,,3.1894362620619603,3.1861751327831374,4.2051802945657695,4.176686723271747,28.02690582959641
parakeet-ctc,,fleurs-en,main,sample,10,446,9845,72.75,303,4.923766816143497,5.6748475336322866,0.757847533632287,en,9.314372778059928,9.921320349170417,8.450990350431692,9.116236562195203,8.390045708481463,9.018147282618576,8.379888268156424,9.074582949357826,7.953275774504824,8.551431897346758,7.932960893854749,8.54735041856811,7.882173692229558,8.479254076049237,7.780599288979177,8.359643216901006,7.668867445403758,8.275639760147229,7.729812087353987,8.333966116636162,6.399187404773997,6.986591695318227,13.529710512950736,14.366599096016586,,,,,,,,,,
parakeet-ctc,,fleurs-en,main,sample,12,446,9845,72.75,303,5.632286995515695,5.6755134529147995,0.757847533632287,en,9.314372778059928,9.921320349170417,8.4002031488065,9.094005274365822,8.420518029456577,9.048810416726573,8.430675469781615,9.138847675918505,7.882173692229558,8.496408667077135,7.882173692229558,8.511772018464239,7.861858811579482,8.452795985585963,7.780599288979177,8.378961371380209,7.638395124428644,8.233623371280032,7.668867445403758,8.27111448385888,6.317927882173692,6.910135786508993,13.905535804977145,14.789219801732962,,,,,,,,,,
parakeet-ctc,,fleurs-en,main,sample,15,446,9845,72.75,303,6.699551569506727,5.672948430493274,0.757847533632287,en,9.314372778059928,9.921320349170417,8.420518029456577,9.12256200334434,8.34941594718131,8.97925453138129,8.440832910106653,9.13488285582485,7.902488572879634,8.503088860289763,7.841543930929406,8.451687443451315,7.82122905027933,8.414345911797616,7.729812087353987,8.348417391572777,7.587607922803453,8.187043403064916,7.638395124428644,8.285982829358602,6.185881157948197,6.793004848953163,14.311833417978669,15.168303736328816,10.791439531597012,10.084797092671108,9.458913789622452,9.196446598021401,7.72259236826166,2.935500253936008,2.920229782580057,3.9817166074149313,3.951005356178901,26.681614349775785
parakeet-ctc,,fleurs-en,main,sample,16,446,9845,72.75,303,7.053811659192825,5.669087443946189,0.757847533632287,en,9.314372778059928,9.921320349170417,8.491620111731844,9.193660855784216,8.359573387506348,9.000870817306048,8.491620111731844,9.196089995512459,7.902488572879634,8.481303183228162,7.922803453529711,8.524015936385046,7.9126460132046725,8.498017724339995,7.760284408329101,8.35253226894464,7.6485525647536825,8.240807704633186,7.689182326053834,8.312205025494343,6.1147790756729306,6.702420918683134,14.454037582529203,15.309425312148914,10.791439531597012,10.125176660609732,9.418534221683828,9.166161922067435,7.6519281243690696,2.8847130523108175,2.8722097906138773,3.920771965464703,3.8750251891112897,26.23318385650224
parakeet-ctc,,fleurs-en,main,sample,20,446,9845,72.75,303,8.352017937219731,5.621484304932735,0.757847533632287,en,9.314372778059928,9.921320349170417,8.471305231081768,9.177113376496902,8.369730827831386,9.017952721075332,8.420518029456577,9.12874875849564,7.87201625190452,8.474045861085964,7.882173692229558,8.487808761738917,7.892331132554596,8.484106729289707,7.6485525647536825,8.274025124361957,7.65871000507872,8.281298506825665,7.628237684103606,8.255434387825238,5.992889791772473,6.568337044189805,14.748603351955307,15.690985816375216,,,,,,,,,,
parakeet-ctc,,fleurs-en,main,sample,24,446,9845,72.75,303,9.60762331838565,5.601751121076234,0.757847533632287,en,9.314372778059928,9.921320349170417,8.491620111731844,9.223945903999644,8.359573387506348,9.009425567623119,8.430675469781615,9.141343470419729,7.892331132554596,8.495014458223011,7.892331132554596,8.515854726822544,7.8517013712544435,8.460048433873771,7.6993397663788725,8.302150772418733,7.6993397663788725,8.313711899283408,7.6485525647536825,8.284779881005445,5.891315388522092,6.4655240737033255,15.073641442356527,16.002745959795973,,,,,,,,,,
parakeet-ctc,,fleurs-en,main,sample,32,446,9845,72.75,303,12.0695067264574,5.606410313901345,0.757847533632287,en,9.314372778059928,9.921320349170417,8.6135093956323,9.294626110366996,8.430675469781615,9.053786227864325,8.511934992381919,9.204096004125411,7.770441848654139,8.3676304260919,7.790756729304215,8.400790242902945,7.7501269680040625,8.360464337578218,7.577450482478415,8.194807979030605,7.546978161503302,8.171917281733098,7.567293042153377,8.211386848998913,5.708481462671407,6.257723730542647,15.652615540883698,16.64828630810243,10.791439531597012,10.226125580456289,9.337775085806582,9.166161922067435,7.217847769028872,2.5393600812595225,2.491807708698867,3.5754189944134076,3.5003117208535572,25.112107623318387
parakeet-ctc,,ls-dev-other,main,greedy,1,600,10724,63.81,33,1.0,0.0,0.8166666666666667,en,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.319656844461022,3.9335264618708274,3.5929837797057713,3.5929837797057713,3.5929837797057713,3.5929837797057713,3.5929837797057713,,,,,
parakeet-ctc,,ls-dev-other,main,sample,1,600,10724,63.81,33,1.0,0.0,0.825935,en,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.69041402461768,5.197434335513018,4.979253112033195,4.979253112033195,4.979253112033195,4.979253112033195,4.979253112033195,,,,,
parakeet-ctc,,ls-dev-other,main,sample,2,600,10724,63.81,33,1.395,4.075916666666667,0.825935,en,4.69041402461768,5.197434335513018,4.130921298023126,4.6298495997180185,4.168220813129429,4.765817033547393,4.07497202536367,4.708922702376815,4.615814994405072,5.068582178463013,4.149571055576278,4.677468647337067,4.130921298023126,4.659933804131491,4.699738903394256,5.187533166663121,3.8977993286087282,4.3226378723996435,3.8977993286087282,4.3226378723996435,3.646027601641179,4.077612773206134,5.511003356956359,6.11287991387026,,,,,,2.8813875419619546,3.2316075442489294,3.1797836628123832,3.5356389103825587,11.0
parakeet-ctc,,ls-dev-other,main,sample,3,600,10724,63.81,33,1.72,4.281583333333333,0.825935,en,4.69041402461768,5.197434335513018,4.009697873927639,4.5341262274508765,4.0283476314807904,4.500010623797509,3.9630734800447596,4.477259873817614,4.093621782916822,4.6095181809654475,3.9630734800447596,4.509908071454755,4.0283476314807904,4.5778834788698175,3.9537486012681837,4.508115000848338,3.692651995524058,4.219997784816569,3.6646773591943305,4.168338843334697,3.30100708690787,3.6724524351112104,6.145095113763521,6.812326706810583,,,,,,,,,,
parakeet-ctc,,ls-dev-other,main,sample,4,600,10724,63.81,33,2.0316666666666667,4.320264999999999,0.825935,en,4.69041402461768,5.197434335513018,3.804550540842969,4.372437107790597,3.795225662066393,4.346260754084262,3.7765759045132414,4.342188014558624,3.804550540842969,4.375234728656299,3.692651995524058,4.248221957092888,3.692651995524058,4.222155739360002,3.7579261469600893,4.3498255909238015,3.515479298769116,3.9972801411089263,3.4688549048862365,3.9474364662652506,2.9653114509511376,3.336545105891795,6.471465870943677,7.192931704280231,,,,,,2.2193211488250655,2.6018097783908725,2.6669153301007085,3.0060876950304247,10.5
parakeet-ctc,,ls-dev-other,main,sample,5,600,10724,63.81,33,2.3133333333333335,4.3851949999999995,0.825935,en,4.69041402461768,5.197434335513018,3.9350988437150316,4.475574671255876,3.7019768743006343,4.283879306080742,3.8232002983961206,4.384659985341589,3.7486012681835135,4.254055134954125,3.6740022379709063,4.168519275011607,3.692651995524058,4.202019788115476,3.618052965311451,4.130000859741044,3.5807534502051475,4.061225855974264,3.534129056322268,3.9848733585691347,2.7974636329727716,3.120880290886654,6.844461022006714,7.630893765265134,,,,,,,,,,
parakeet-ctc,,ls-dev-other,main,sample,6,600,10724,63.81,33,2.575,4.359611666666666,0.825935,en,4.69041402461768,5.197434335513018,3.879149571055576,4.381686912842501,3.6646773591943305,4.217616547550206,3.7579261469600893,4.292565612189116,3.5900783289817233,4.133232538308121,3.5714285714285716,4.057573818716862,3.5434539350988437,4.051078547831962,3.524804177545692,4.071846326278979,3.422230511003357,3.893408071693686,3.422230511003357,3.88198231650632,2.722864602760164,3.058986909074573,7.26408056695263,8.04856409743911,,,,,,,,,,
parakeet-ctc,,ls-dev-other,main,sample,8,600,10724,63.81,33,3.105,4.401561666666667,0.825935,en,4.69041402461768,5.197434335513018,3.8604998135024244,4.34293706813871,3.636702722864603,4.164971389665912,3.7672510257366656,4.289832488284652,3.636702722864603,4.170806524427788,3.5434539350988437,4.033852884995196,3.5621036926519953,4.049453038679279,3.496829541215964,4.057015797715171,3.4688549048862365,3.974007807451013,3.4595300261096606,3.8993635577951538,2.601641178664677,2.95105190994197,7.83289817232376,8.733204950695916,,,,,,1.939574785527788,2.233024501927272,2.3778440880268557,2.673785883817027,9.833333333333332
parakeet-ctc,,ls-dev-other,main,sample,10,600,10724,63.81,33,3.5933333333333333,4.447446666666667,0.825935,en,4.69041402461768,5.197434335513018,3.907124207385304,4.4351698879573025,3.646027601641179,4.159877447928713,3.804550540842969,4.367622656168096,3.5807534502051475,4.077749071654313,3.5714285714285716,4.07055793037929,3.5434539350988437,4.04788892216145,3.4688549048862365,3.9958197439184397,3.450205147333085,3.9330098770352073,3.487504662439388,3.9458025741042206,2.536367027228646,2.9003957759525023,8.28981723237598,9.454529674289166,,,,,,,,,,
parakeet-ctc,,ls-dev-other,main,sample,12,600,10724,63.81,33,4.0183333333333335,4.396288333333334,0.825935,en,4.69041402461768,5.197434335513018,3.9444237224916074,4.47368880963452,3.6740022379709063,4.199022591200564,3.8604998135024244,4.403982292462071,3.5061544199925403,4.070519269423364,3.534129056322268,4.07629840015309,3.5434539350988437,4.074315440402984,3.422230511003357,3.9865755426079446,3.403580753450205,3.9309560995072457,3.440880268556509,3.9746545329967007,2.443118239462887,2.8434357634995613,8.532264080566952,9.690559028417049,,,,,,,,,,
